S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
87.0,120.0,96.0,78.0,72.0,72.0,153.0,132.0,57.0,264.0,0.0,123.0,36.0,93.0,48.0,207.0,60.0,99.23076923076923,3833.254437869823,114.0,79.8,107.0,102.0
88.2,124.8,104.7,76.2,73.8,67.8,149.4,129.7,57.7,264.0,0.0,123.0,36.0,94.8,53.4,191.1,58.2,99.63846153846154,3920.381065088758,113.66,81.06,107.23333333333333,99.375
89.4,129.6,113.4,74.4,75.6,63.6,145.8,127.4,58.4,264.0,0.0,123.0,36.0,96.6,58.8,175.2,56.4,100.04615384615384,4007.5076923076927,113.32,82.32,107.46666666666667,96.75
90.6,134.4,122.1,72.6,77.4,59.4,142.2,125.1,59.1,264.0,0.0,123.0,36.0,98.4,64.2,159.3,54.6,100.45384615384614,4094.6343195266277,112.98,83.58,107.7,94.125
91.8,139.2,130.8,70.8,79.2,55.2,138.6,122.8,59.8,264.0,0.0,123.0,36.0,100.2,69.6,143.4,52.8,100.86153846153846,4181.760946745562,112.64,84.84,107.93333333333334,91.5
93.0,144.0,139.5,69.0,81.0,51.0,135.0,120.5,60.5,264.0,0.0,123.0,36.0,102.0,75.0,127.5,51.0,101.26923076923077,4268.887573964497,112.3,86.1,108.16666666666666,88.875
94.2,148.8,148.2,67.2,82.8,46.8,131.4,118.2,61.2,264.0,0.0,123.0,36.0,103.8,80.4,111.6,49.2,101.67692307692307,4356.014201183432,111.96,87.36,108.39999999999999,86.25
95.4,153.6,156.89999999999998,65.4,84.6,42.599999999999994,127.8,115.9,61.9,264.0,0.0,123.0,36.0,105.6,85.80000000000001,95.7,47.4,102.08461538461538,4443.140828402367,111.61999999999999,88.62,108.63333333333333,83.625
96.6,158.4,165.6,63.6,86.4,38.4,124.2,113.6,62.6,264.0,0.0,123.0,36.0,107.4,91.2,79.8,45.6,102.49230769230769,4530.267455621301,111.28,89.88000000000001,108.86666666666666,81.0
97.8,163.2,174.3,61.8,88.2,34.199999999999996,120.6,111.3,63.3,264.0,0.0,123.0,36.0,109.2,96.6,63.900000000000006,43.8,102.9,4617.3940828402365,110.94,91.14,109.1,78.375
99.0,168.0,183.0,60.0,90.0,30.0,117.0,109.0,64.0,264.0,0.0,123.0,36.0,111.0,102.0,48.0,42.0,103.3076923076923,4704.5207100591715,110.6,92.4,109.33333333333333,75.75
103.8,168.3,171.0,60.9,87.3,33.0,117.0,102.0,61.5,253.5,0.0,120.0,36.9,111.0,101.1,45.0,42.9,101.16923076923077,4484.737278106509,110.39999999999999,89.64,105.0,75.0
